Date,Open,High,Low,Close,Adj Close,Volume
2018-04-20,1.770000,1.783000,1.765000,1.765000,1.765000,0
2018-04-23,1.770000,1.783000,1.770000,1.783000,1.783000,0
2018-04-24,1.833000,1.835000,1.823000,1.823000,1.823000,0
2018-04-25,1.815000,1.818000,1.813000,1.815000,1.815000,0
2018-04-26,1.785000,1.800000,1.785000,1.785000,1.785000,0
2018-04-27,1.780000,1.785000,1.768000,1.770000,1.770000,0
2018-04-30,1.773000,1.788000,1.763000,1.763000,1.763000,0
2018-05-01,1.823000,1.823000,1.808000,1.810000,1.810000,0
2018-05-02,1.815000,1.820000,1.785000,1.785000,1.785000,0
2018-05-03,1.790000,1.790000,1.780000,1.788000,1.788000,0
2018-05-04,1.785000,1.798000,1.785000,1.793000,1.793000,0
2018-05-07,1.790000,1.800000,1.790000,1.793000,1.793000,0
2018-05-08,1.840000,1.845000,1.835000,1.835000,1.835000,0
2018-05-09,1.835000,1.845000,1.835000,1.845000,1.845000,0
2018-05-10,1.840000,1.850000,1.840000,1.845000,1.845000,0
2018-05-11,1.850000,1.860000,1.850000,1.860000,1.860000,0
2018-05-14,1.863000,1.868000,1.855000,1.855000,1.855000,0
2018-05-15,1.875000,1.875000,1.870000,1.875000,1.875000,0
2018-05-16,1.870000,1.883000,1.865000,1.865000,1.865000,0
2018-05-17,1.863000,1.875000,1.863000,1.863000,1.863000,0
2018-05-18,1.863000,1.863000,1.853000,1.855000,1.855000,0
2018-05-21,1.858000,1.868000,1.858000,1.863000,1.863000,0
2018-05-22,1.890000,1.893000,1.890000,1.893000,1.893000,0
2018-05-23,1.888000,1.890000,1.873000,1.873000,1.873000,0
2018-05-24,1.860000,1.865000,1.858000,1.860000,1.860000,0
2018-05-25,1.855000,1.858000,1.840000,1.853000,1.853000,0
2018-05-29,1.850000,1.858000,1.840000,1.840000,1.840000,0
2018-05-30,1.893000,1.893000,1.875000,1.878000,1.878000,0
2018-05-31,1.880000,1.880000,1.870000,1.870000,1.870000,0
2018-06-01,1.868000,1.878000,1.865000,1.868000,1.868000,0
2018-06-04,1.865000,1.880000,1.860000,1.865000,1.865000,0
2018-06-05,1.905000,1.910000,1.900000,1.903000,1.903000,0
2018-06-06,1.913000,1.915000,1.900000,1.900000,1.900000,0
2018-06-07,1.900000,1.900000,1.883000,1.885000,1.885000,0
2018-06-08,1.885000,1.885000,1.880000,1.880000,1.880000,0
2018-06-11,1.878000,1.878000,1.860000,1.868000,1.868000,0
2018-06-12,1.905000,1.905000,1.888000,1.888000,1.888000,0
2018-06-13,1.885000,1.898000,1.883000,1.895000,1.895000,0
2018-06-14,1.883000,1.883000,1.873000,1.883000,1.883000,0
2018-06-15,1.880000,1.888000,1.880000,1.888000,1.888000,0
2018-06-18,1.885000,1.893000,1.883000,1.883000,1.883000,0
2018-06-19,1.890000,1.898000,1.890000,1.898000,1.898000,0
2018-06-20,1.888000,1.890000,1.880000,1.888000,1.888000,0
2018-06-21,1.888000,1.890000,1.885000,1.890000,1.890000,0
2018-06-22,1.888000,1.888000,1.868000,1.870000,1.870000,0
2018-06-25,1.865000,1.870000,1.853000,1.853000,1.853000,0
2018-06-26,1.893000,1.898000,1.890000,1.893000,1.893000,0
2018-06-27,1.883000,1.890000,1.880000,1.880000,1.880000,0
2018-06-28,1.878000,1.893000,1.878000,1.880000,1.880000,0
2018-06-29,1.878000,1.885000,1.875000,1.880000,1.880000,0
2018-07-02,1.875000,1.895000,1.875000,1.895000,1.895000,0
2018-07-03,1.935000,1.935000,1.933000,1.933000,1.933000,0
2018-07-05,1.915000,1.915000,1.910000,1.910000,1.910000,0
2018-07-06,1.905000,1.908000,1.905000,1.905000,1.905000,0
2018-07-09,1.910000,1.920000,1.910000,1.915000,1.915000,0
2018-07-10,1.938000,1.940000,1.935000,1.935000,1.935000,0
2018-07-11,1.928000,1.933000,1.918000,1.920000,1.920000,0
2018-07-12,1.920000,1.928000,1.905000,1.928000,1.928000,0
2018-07-13,1.920000,1.928000,1.920000,1.928000,1.928000,0
2018-07-16,1.935000,1.945000,1.935000,1.938000,1.938000,0
2018-07-17,1.968000,1.978000,1.968000,1.975000,1.975000,0
2018-07-18,1.970000,1.970000,1.958000,1.960000,1.960000,0
2018-07-19,1.950000,1.953000,1.943000,1.948000,1.948000,0
2018-07-20,1.945000,1.945000,1.933000,1.933000,1.933000,0
2018-07-23,1.925000,1.930000,1.920000,1.920000,1.920000,0
2018-07-24,1.960000,1.963000,1.960000,1.960000,1.960000,0
2018-07-25,1.965000,1.965000,1.953000,1.953000,1.953000,0
2018-07-26,1.948000,1.950000,1.945000,1.945000,1.945000,0
2018-07-27,1.943000,1.945000,1.943000,1.945000,1.945000,0
2018-07-30,1.950000,1.958000,1.945000,1.945000,1.945000,0
2018-07-31,1.990000,1.995000,1.983000,1.985000,1.985000,0
2018-08-01,1.980000,1.988000,1.978000,1.978000,1.978000,0
2018-08-02,1.973000,1.973000,1.955000,1.965000,1.965000,0
2018-08-03,1.960000,1.965000,1.960000,1.960000,1.960000,0
2018-08-06,1.970000,1.973000,1.965000,1.968000,1.968000,0
2018-08-07,2.010000,2.013000,2.005000,2.008000,2.008000,0
2018-08-08,2.008000,2.013000,2.005000,2.008000,2.008000,0
2018-08-09,2.010000,2.010000,2.003000,2.005000,2.005000,0
2018-08-10,2.000000,2.000000,1.995000,2.000000,2.000000,0
2018-08-13,2.000000,2.005000,1.995000,1.995000,1.995000,0
2018-08-14,2.025000,2.033000,2.023000,2.033000,2.033000,0
2018-08-15,2.035000,2.038000,2.020000,2.020000,2.020000,0
2018-08-16,2.020000,2.020000,2.013000,2.015000,2.015000,0
2018-08-17,2.003000,2.005000,1.993000,1.995000,1.995000,0
2018-08-20,1.995000,1.995000,1.993000,1.993000,1.993000,0
2018-08-21,2.030000,2.035000,2.030000,2.035000,2.035000,0
2018-08-22,2.035000,2.035000,2.035000,2.035000,2.035000,0
2018-08-23,2.028000,2.033000,2.025000,2.033000,2.033000,0
2018-08-24,2.035000,2.048000,2.035000,2.048000,2.048000,0
2018-08-27,2.050000,2.060000,2.050000,2.060000,2.060000,0
2018-08-28,2.075000,2.078000,2.075000,2.078000,2.078000,0
2018-08-29,2.075000,2.080000,2.075000,2.080000,2.080000,0
2018-08-30,2.073000,2.073000,2.055000,2.058000,2.058000,0
2018-08-31,2.055000,2.060000,2.055000,2.055000,2.055000,0
2018-09-04,2.058000,2.078000,2.058000,2.068000,2.068000,0
2018-09-05,2.090000,2.090000,2.090000,2.090000,2.090000,0
2018-09-06,2.080000,2.083000,2.078000,2.080000,2.080000,0
2018-09-07,2.083000,2.093000,2.083000,2.088000,2.088000,0
2018-09-10,2.085000,2.093000,2.083000,2.083000,2.083000,0
2018-09-11,2.105000,2.108000,2.105000,2.108000,2.108000,0
2018-09-12,2.105000,2.105000,2.105000,2.105000,2.105000,0
2018-09-13,2.093000,2.093000,2.090000,2.093000,2.093000,0
2018-09-14,2.095000,2.103000,2.095000,2.103000,2.103000,0
2018-09-17,2.110000,2.110000,2.105000,2.108000,2.108000,0
2018-09-18,2.118000,2.133000,2.118000,2.125000,2.125000,0
2018-09-19,2.125000,2.138000,2.120000,2.120000,2.120000,0
2018-09-20,2.118000,2.125000,2.118000,2.118000,2.118000,0
2018-09-21,2.120000,2.125000,2.120000,2.123000,2.123000,0
2018-09-24,2.128000,2.133000,2.123000,2.123000,2.123000,0
2018-09-25,2.170000,2.170000,2.165000,2.168000,2.168000,0
2018-09-26,2.160000,2.170000,2.150000,2.160000,2.160000,0
2018-09-27,2.140000,2.153000,2.135000,2.140000,2.140000,0
2018-09-28,2.145000,2.158000,2.145000,2.150000,2.150000,0
2018-10-01,2.158000,2.163000,2.153000,2.155000,2.155000,0
2018-10-02,2.173000,2.178000,2.168000,2.175000,2.175000,0
2018-10-03,2.175000,2.175000,2.170000,2.170000,2.170000,0
2018-10-04,2.170000,2.173000,2.168000,2.170000,2.170000,0
2018-10-05,2.165000,2.168000,2.163000,2.165000,2.165000,0
2018-10-08,2.165000,2.165000,2.165000,2.165000,2.165000,0
2018-10-09,2.170000,2.195000,2.170000,2.185000,2.185000,0
2018-10-10,2.220000,2.225000,2.220000,2.220000,2.220000,0
2018-10-11,2.218000,2.220000,2.215000,2.215000,2.215000,0
2018-10-12,2.218000,2.218000,2.218000,2.218000,2.218000,0
2018-10-15,2.225000,2.235000,2.223000,2.230000,2.230000,0
2018-10-16,2.265000,2.265000,2.255000,2.260000,2.260000,0
2018-10-17,2.260000,2.270000,2.260000,2.260000,2.260000,0
2018-10-18,2.258000,2.260000,2.255000,2.255000,2.255000,0
2018-10-19,2.255000,2.260000,2.255000,2.260000,2.260000,0
2018-10-22,2.258000,2.260000,2.258000,2.258000,2.258000,0
2018-10-23,2.285000,2.290000,2.285000,2.290000,2.290000,0
